@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0.390946
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0
1,0,0.2,-0.2,0
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,-0.069597
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,1.322047
1,0,1,-0.4,0
1,0,1,-0.2,0
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,0
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0
1,0,0.2,-0.2,1.176534
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,0
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,-0.314945
1,0,1,-0.4,0
1,0,1,-0.2,0
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,1.370628
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,-2
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0.958898
1,0,0.2,-0.2,0.931403
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,1.020009
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,0
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,0
1,0,1,-0.4,0.892656
1,0,1,-0.2,0
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,0
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,-0.250041
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0
1,0,0.2,-0.2,0
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,-1.539251
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0.092057
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,0
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,-0.640874
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,0
1,0,1,-0.4,0
1,0,1,-0.2,0
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,0
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,-2
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0
1,0,0.2,-0.6,0.967225
1,0,0.2,-0.4,0
1,0,0.2,-0.2,0.262213
1,0,0.2,0,0.970232
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,-0.672116
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,-0.176457
1,0,0.6,-0.6,0
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,-0.871971
1,0,0.6,0.2,1.273088
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,0
1,0,1,-0.4,0
1,0,1,-0.2,0
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,1.278432
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,-2
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,-0.087821
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,-2
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0
1,0,0.2,-0.2,0
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,-0.289306
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,0
1,0,1,-0.4,0
1,0,1,-0.2,0.894274
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,-2
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,-1.432913
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,-2
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,-2
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,-1.048101
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0
1,0,0.2,-0.2,0
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,0
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,0
1,0,0.6,-0.4,0
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,0
1,0,1,-0.4,0
1,0,1,-0.2,1.317771
1,0,1,0,0
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,0
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
1,0,-0.2,1,0
1,0,0,-1,0
1,0,0,-0.8,0
1,0,0,-0.6,0
1,0,0,-0.4,0
1,0,0,-0.2,0
1,0,0,0,0
1,0,0,0.2,0
1,0,0,0.4,0
1,0,0,0.6,0
1,0,0,0.8,0
1,0,0,1,0
1,0,0.2,-1,0
1,0,0.2,-0.8,0.880242
1,0,0.2,-0.6,0
1,0,0.2,-0.4,0.615609
1,0,0.2,-0.2,0
1,0,0.2,0,0
1,0,0.2,0.2,0
1,0,0.2,0.4,0
1,0,0.2,0.6,0
1,0,0.2,0.8,0
1,0,0.2,1,0
1,0,0.4,-1,0
1,0,0.4,-0.8,0
1,0,0.4,-0.6,0
1,0,0.4,-0.4,0
1,0,0.4,-0.2,1.195492
1,0,0.4,0,0
1,0,0.4,0.2,0
1,0,0.4,0.4,0
1,0,0.4,0.6,0
1,0,0.4,0.8,0
1,0,0.4,1,0
1,0,0.6,-1,0
1,0,0.6,-0.8,0
1,0,0.6,-0.6,0
1,0,0.6,-0.4,0.082839
1,0,0.6,-0.2,0
1,0,0.6,0,0
1,0,0.6,0.2,0
1,0,0.6,0.4,0
1,0,0.6,0.6,0
1,0,0.6,0.8,0
1,0,0.6,1,0
1,0,0.8,-1,0
1,0,0.8,-0.8,0
1,0,0.8,-0.6,0
1,0,0.8,-0.4,0
1,0,0.8,-0.2,0
1,0,0.8,0,0
1,0,0.8,0.2,0
1,0,0.8,0.4,0
1,0,0.8,0.6,0
1,0,0.8,0.8,0
1,0,0.8,1,0
1,0,1,-1,0
1,0,1,-0.8,0
1,0,1,-0.6,0
1,0,1,-0.4,0
1,0,1,-0.2,0
1,0,1,0,0.344648
1,0,1,0.2,0
1,0,1,0.4,0
1,0,1,0.6,0
1,0,1,0.8,0
1,0,1,1,0
1,0,-1,-1,0
1,0,-1,-0.8,0
1,0,-1,-0.6,0
1,0,-1,-0.4,0
1,0,-1,-0.2,0
1,0,-1,0,0
1,0,-1,0.2,0
1,0,-1,0.4,0
1,0,-1,0.6,0
1,0,-1,0.8,0
1,0,-1,1,0
1,0,-0.8,-1,0
1,0,-0.8,-0.8,0
1,0,-0.8,-0.6,0
1,0,-0.8,-0.4,0
1,0,-0.8,-0.2,0
1,0,-0.8,0,0
1,0,-0.8,0.2,0
1,0,-0.8,0.4,0
1,0,-0.8,0.6,0
1,0,-0.8,0.8,0
1,0,-0.8,1,0
1,0,-0.6,-1,0
1,0,-0.6,-0.8,0
1,0,-0.6,-0.6,0
1,0,-0.6,-0.4,0
1,0,-0.6,-0.2,0
1,0,-0.6,0,0
1,0,-0.6,0.2,0
1,0,-0.6,0.4,0
1,0,-0.6,0.6,0
1,0,-0.6,0.8,0
1,0,-0.6,1,0
1,0,-0.4,-1,0
1,0,-0.4,-0.8,0
1,0,-0.4,-0.6,0
1,0,-0.4,-0.4,0
1,0,-0.4,-0.2,0
1,0,-0.4,0,0
1,0,-0.4,0.2,0
1,0,-0.4,0.4,0
1,0,-0.4,0.6,0
1,0,-0.4,0.8,0
1,0,-0.4,1,0
1,0,-0.2,-1,0
1,0,-0.2,-0.8,0
1,0,-0.2,-0.6,0
1,0,-0.2,-0.4,0
1,0,-0.2,-0.2,0
1,0,-0.2,0,0
1,0,-0.2,0.2,0
1,0,-0.2,0.4,0
1,0,-0.2,0.6,0
1,0,-0.2,0.8,0
