@relation FuncionCuadratica

@attribute controlVar0 numeric
@attribute controlVar1 numeric
@attribute controlVar2 numeric
@attribute controlVar3 numeric
@attribute varObjetivo numeric

@data
2,-0.57246,-0.4,-0.4,-0.635136
2,-0.553348,-0.4,-0.2,-0.613895
2,-0.56807,-0.4,0,-0.568072
2,-0.573292,-0.4,0.2,-0.504249
2,-0.572184,-0.4,0.4,-0.450783
2,-0.581587,-0.4,0.6,-0.39364
2,-0.582956,-0.4,0.8,-0.310811
2,-0.575521,-0.4,1,0
2,-0.570773,-0.2,-1,-0.97152
2,-0.588046,-0.2,-0.8,-0.916281
2,-0.597941,-0.2,-0.6,-0.842659
2,-0.593063,-0.2,-0.4,-0.77942
2,-0.585334,-0.2,-0.2,-0.707815
2,-0.579885,-0.2,0,-0.580935
2,-0.57167,-0.2,0.2,-0.47271
2,-0.563189,-0.2,0.4,-0.365227
2,-0.55533,-0.2,0.6,0
2,-0.551518,-0.2,0.8,0
2,-0.563676,-0.2,1,0
2,-0.547616,0,-1,-0.897378
2,-0.64012,0,-0.8,-0.956803
2,-0.62684,0,-0.6,-0.95126
2,-0.613244,0,-0.4,-0.92903
2,-0.60466,0,-0.2,-0.76907
2,-0.586321,0,0,-0.586011
2,-0.573357,0,0.2,-0.486584
2,-0.557407,0,0.4,-0.304111
2,-0.541468,0,0.6,0
2,-0.527312,0,0.8,0.302317
2,-0.515928,0,1,0.442288
2,-0.502766,0.2,-1,-0.88765
2,-0.662036,0.2,-0.8,-0.976082
2,-0.647212,0.2,-0.6,-1.016364
2,-0.639228,0.2,-0.4,-0.973525
2,-0.618635,0.2,-0.2,-0.831003
2,-0.597765,0.2,0,-0.600269
2,-0.572318,0.2,0.2,-0.312911
2,-0.550775,0.2,0.4,0
2,-0.52421,0.2,0.6,-0.169089
2,-0.517688,0.2,0.8,0
2,-0.491573,0.2,1,0.640781
2,-0.463686,0.4,-1,-0.947747
2,-0.67797,0.4,-0.8,-0.997335
2,-0.668527,0.4,-0.6,-1.035287
2,-0.653034,0.4,-0.4,-0.995604
2,-0.63139,0.4,-0.2,-0.89404
2,-0.605685,0.4,0,-0.606822
2,-0.572577,0.4,0.2,0
2,-0.535342,0.4,0.4,0.348882
2,-0.509047,0.4,0.6,0.5562
2,-0.485096,0.4,0.8,0.776353
2,-0.456944,0.4,1,0.99505
2,-0.431287,0.6,-1,-1.418717
2,-0.706525,0.6,-0.8,-1.28706
2,-0.685567,0.6,-0.6,-0.957404
2,-0.646789,0.6,-0.4,-1.159127
2,-0.64764,0.6,-0.2,-0.895356
2,-0.606114,0.6,0,-0.60755
2,-0.571545,0.6,0.2,-0.323242
2,-0.538329,0.6,0.4,0.189323
2,-0.505741,0.6,0.6,0
2,-0.487112,0.6,0.8,0.457664
2,-0.45425,0.6,1,0.964883
2,-0.421828,0.8,-1,-0.997077
2,-0.712327,0.8,-0.8,-1.132104
2,-0.695615,0.8,-0.6,-1.590189
2,-0.668699,0.8,-0.4,-1.014116
2,-0.63562,0.8,-0.2,-0.937885
2,-0.611244,0.8,0,-0.616883
2,-0.572334,0.8,0.2,0
2,-0.533764,0.8,0.4,0.382773
2,-0.506173,0.8,0.6,0.811737
2,-0.464479,0.8,0.8,0.370601
2,-0.443884,0.8,1,1.277834
2,-0.436347,1,-1,-1.275762
2,-0.708288,1,-0.8,-1.076575
2,-0.679847,1,-0.6,-0.998794
2,-0.653132,1,-0.4,-1.034622
2,-0.6379,1,-0.2,-0.894773
2,-0.609314,1,0,-0.610724
2,-0.571212,1,0.2,-0.297146
2,-0.540478,1,0.4,0.634225
2,-0.501171,1,0.6,0.642913
2,-0.480471,1,0.8,0.770085
2,-0.452454,1,1,0.894731
2,-0.345298,-1,-1,-0.586316
2,-0.486151,-1,-0.8,-0.67305
2,-0.4885,-1,-0.6,-0.634909
2,-0.492809,-1,-0.4,-0.592786
2,-0.493272,-1,-0.2,-0.503225
2,-0.487307,-1,0,-0.489204
2,-0.499632,-1,0.2,-0.445801
2,-0.501663,-1,0.4,-0.391812
2,-0.50205,-1,0.6,-0.38252
2,-0.520698,-1,0.8,-0.577023
2,-0.560003,-1,1,-0.530184
2,-0.563317,-0.8,-1,-0.457699
2,-0.415809,-0.8,-0.8,-0.451296
2,-0.447245,-0.8,-0.6,-0.371734
2,-0.447917,-0.8,-0.4,-0.50866
2,-0.481377,-0.8,-0.2,-0.514003
2,-0.490178,-0.8,0,-0.490175
2,-0.499009,-0.8,0.2,-0.512342
2,-0.515396,-0.8,0.4,-0.49262
2,-0.52566,-0.8,0.6,-0.465916
2,-0.53209,-0.8,0.8,-0.44721
2,-0.540687,-0.8,1,-0.691265
2,-0.583373,-0.6,-1,-0.638424
2,-0.435286,-0.6,-0.8,-0.563157
2,-0.465028,-0.6,-0.6,-0.575783
2,-0.477612,-0.6,-0.4,-0.483392
2,-0.469361,-0.6,-0.2,-0.504793
2,-0.489515,-0.6,0,-0.490873
2,-0.499679,-0.6,0.2,-0.461612
2,-0.506363,-0.6,0.4,-0.432718
2,-0.514553,-0.6,0.6,-0.359955
2,-0.511265,-0.6,0.8,-0.302121
2,-0.512654,-0.6,1,0
2,-0.519562,-0.4,-1,-0.788323
2,-0.491088,-0.4,-0.8,-0.73398
2,-0.49763,-0.4,-0.6,-0.691213
2,-0.499176,-0.4,-0.4,-0.633413
2,-0.499019,-0.4,-0.2,-0.570252
2,-0.49936,-0.4,0,-0.500119
2,-0.500074,-0.4,0.2,-0.448395
2,-0.506634,-0.4,0.4,-0.481134
2,-0.523815,-0.4,0.6,-0.521565
2,-0.539534,-0.4,0.8,-0.30626
2,-0.519806,-0.4,1,0
2,-0.528268,-0.2,-1,-0.970541
2,-0.504798,-0.2,-0.8,-0.902239
2,-0.518248,-0.2,-0.6,-0.81763
2,-0.516544,-0.2,-0.4,-0.728299
2,-0.513972,-0.2,-0.2,-0.619701
2,-0.506838,-0.2,0,-0.508507
2,-0.500511,-0.2,0.2,-0.383412
2,-0.491264,-0.2,0.4,0
2,-0.484572,-0.2,0.6,0
2,-0.492894,-0.2,0.8,0
2,-0.47377,-0.2,1,0
2,-0.467792,0,-1,-0.994263
2,-0.571341,0,-0.8,-1.01965
2,-0.556227,0,-0.6,-0.935517
2,-0.541298,0,-0.4,-0.802007
2,-0.526351,0,-0.2,-0.657943
2,-0.515792,0,0,-0.51586
2,-0.500852,0,0.2,-0.313413
2,-0.484018,0,0.4,0
2,-0.469148,0,0.6,0
2,-0.452672,0,0.8,0
2,-0.435809,0,1,0.414968
2,-0.427057,0.2,-1,-0.997586
2,-0.604329,0.2,-0.8,-0.999005
2,-0.582207,0.2,-0.6,-0.954397
2,-0.563197,0.2,-0.4,-0.97594
2,-0.546176,0.2,-0.2,-0.724395
2,-0.523215,0.2,0,-0.523719
2,-0.49953,0.2,0.2,-0.327449
2,-0.477971,0.2,0.4,0
2,-0.453841,0.2,0.6,0.55521
2,-0.427177,0.2,0.8,0.661905
2,-0.406707,0.2,1,0.167259
2,-0.39617,0.4,-1,-0.979089
2,-0.621318,0.4,-0.8,-1.029142
2,-0.606646,0.4,-0.6,-1.126689
2,-0.58995,0.4,-0.4,-0.982862
2,-0.558146,0.4,-0.2,-0.672413
2,-0.52495,0.4,0,-0.525674
2,-0.498254,0.4,0.2,-0.21862
2,-0.465245,0.4,0.4,0.423656
2,-0.432343,0.4,0.6,0.588194
2,-0.408378,0.4,0.8,0.810426
2,-0.379064,0.4,1,0.363659
2,-0.3754,0.6,-1,-1.44786
2,-0.64271,0.6,-0.8,-1.053783
2,-0.619283,0.6,-0.6,-1.007563
2,-0.592345,0.6,-0.4,-0.942456
2,-0.558058,0.6,-0.2,-0.782448
2,-0.534479,0.6,0,-0.537113
2,-0.498599,0.6,0.2,-0.269555
2,-0.464811,0.6,0.4,0.25456
2,-0.428048,0.6,0.6,0
2,-0.406839,0.6,0.8,0.46055
2,-0.378703,0.6,1,0.958711
2,-0.337938,0.8,-1,-2
2,-0.625056,0.8,-0.8,-1.621346
2,-0.620674,0.8,-0.6,-1.314026
2,-0.603443,0.8,-0.4,-0.999136
2,-0.566343,0.8,-0.2,-0.942262
2,-0.537937,0.8,0,-0.540009
2,-0.499094,0.8,0.2,0
2,-0.458885,0.8,0.4,-0.14
2,-0.43509,0.8,0.6,0.952764
2,-0.389025,0.8,0.8,0.823062
2,-0.353479,0.8,1,0.883217
2,-0.322543,1,-1,-0.998943
2,-0.62897,1,-0.8,-1.106473
2,-0.618177,1,-0.6,-1.169489
2,-0.595916,1,-0.4,-0.9984
2,-0.565711,1,-0.2,-0.85247
2,-0.538037,1,0,-0.540779
2,-0.500492,1,0.2,0.200709
2,-0.459036,1,0.4,0.239864
2,-0.435309,1,0.6,0.390991
2,-0.407256,1,0.8,0.511709
2,-0.385748,1,1,0.923186
2,-0.262086,-1,-1,-0.515667
2,-0.438158,-1,-0.8,-0.64065
2,-0.42277,-1,-0.6,-0.555733
2,-0.403572,-1,-0.4,-0.50829
2,-0.427748,-1,-0.2,-0.484825
2,-0.422837,-1,0,-0.424714
2,-0.421571,-1,0.2,-0.369475
2,-0.414279,-1,0.4,0
2,-0.41973,-1,0.6,0
2,-0.438173,-1,0.8,0
2,-0.410279,-1,1,0
2,-0.423874,-0.8,-1,-0.62632
2,-0.39208,-0.8,-0.8,-0.589785
2,-0.434079,-0.8,-0.6,-0.592325
2,-0.424191,-0.8,-0.4,-0.516998
2,-0.408898,-0.8,-0.2,-0.463194
2,-0.425129,-0.8,0,-0.427481
2,-0.422894,-0.8,0.2,-0.373614
2,-0.426149,-0.8,0.4,-0.318699
2,-0.414655,-0.8,0.6,0
2,-0.423492,-0.8,0.8,0
2,-0.44863,-0.8,1,0
2,-0.404582,-0.6,-1,-0.648628
2,-0.425315,-0.6,-0.8,-0.599255
2,-0.40064,-0.6,-0.6,-0.549135
2,-0.435158,-0.6,-0.4,-0.542994
2,-0.42669,-0.6,-0.2,-0.477787
2,-0.418487,-0.6,0,-0.418169
2,-0.420651,-0.6,0.2,-0.366952
2,-0.42513,-0.6,0.4,-0.325313
2,-0.431562,-0.6,0.6,0
2,-0.409569,-0.6,0.8,0
2,-0.420417,-0.6,1,0
2,-0.446018,-0.4,-1,-0.686436
2,-0.45191,-0.4,-0.8,-0.686056
2,-0.439399,-0.4,-0.6,-0.639769
2,-0.421062,-0.4,-0.4,-0.519013
2,-0.406026,-0.4,-0.2,-0.470139
2,-0.41686,-0.4,0,-0.418718
2,-0.421787,-0.4,0.2,-0.352305
2,-0.42348,-0.4,0.4,0
2,-0.429796,-0.4,0.6,0
2,-0.430732,-0.4,0.8,0
2,-0.40035,-0.4,1,0
2,-0.41073,-0.2,-1,-0.875966
2,-0.451844,-0.2,-0.8,-0.728303
2,-0.464126,-0.2,-0.6,-0.734146
2,-0.448547,-0.2,-0.4,-0.671441
2,-0.438324,-0.2,-0.2,-0.51171
2,-0.431345,-0.2,0,-0.432744
2,-0.424305,-0.2,0.2,-0.306594
2,-0.415074,-0.2,0.4,0
2,-0.403402,-0.2,0.6,0
2,-0.409566,-0.2,0.8,0
2,-0.393577,-0.2,1,0
2,-0.382602,0,-1,-0.948456
2,-0.494239,0,-0.8,-0.941144
2,-0.48363,0,-0.6,-0.83819
2,-0.469011,0,-0.4,-0.70615
2,-0.456286,0,-0.2,-0.613427
2,-0.439328,0,0,-0.439188
2,-0.421481,0,0.2,-0.30274
2,-0.408786,0,0.4,0
2,-0.38921,0,0.6,0.39964
2,-0.377794,0,0.8,0.506323
2,-0.35937,0,1,0.617039
2,-0.347212,0.2,-1,-0.795591
2,-0.521843,0.2,-0.8,-1.022139
2,-0.517516,0.2,-0.6,-0.957184
2,-0.488155,0.2,-0.4,-0.785985
2,-0.469954,0.2,-0.2,-0.636333
2,-0.444768,0.2,0,-0.445259
2,-0.423504,0.2,0.2,0
2,-0.396119,0.2,0.4,0.220989
2,-0.369959,0.2,0.6,0.465085
2,-0.34862,0.2,0.8,0.706336
2,-0.326054,0.2,1,0.869273
2,-0.300388,0.4,-1,-1.077448
2,-0.567499,0.4,-0.8,-1.089924
2,-0.538846,0.4,-0.6,-0.997385
2,-0.513111,0.4,-0.4,-0.741845
2,-0.478826,0.4,-0.2,-0.806637
2,-0.460365,0.4,0,-0.461224
2,-0.42261,0.4,0.2,-0.17652
2,-0.389919,0.4,0.4,0
2,-0.357702,0.4,0.6,0.325654
2,-0.337675,0.4,0.8,0.985098
2,-0.291735,0.4,1,0.998197
2,-0.265463,0.6,-1,-1.412791
2,-0.572174,0.6,-0.8,-2
2,-0.553916,0.6,-0.6,-1.555809
2,-0.525564,0.6,-0.4,-0.997678
2,-0.49602,0.6,-0.2,-0.813494
2,-0.461916,0.6,0,-0.463501
2,-0.420191,0.6,0.2,-0.192723
2,-0.386341,0.6,0.4,0.337647
2,-0.349143,0.6,0.6,0
2,-0.329616,0.6,0.8,0.460211
2,-0.299606,0.6,1,0.952804
2,-0.257614,0.8,-1,-0.937112
2,-0.581274,0.8,-0.8,-1.484063
2,-0.551516,0.8,-0.6,-1.027568
2,-0.533386,0.8,-0.4,-0.905446
2,-0.485933,0.8,-0.2,-0.792206
2,-0.461278,0.8,0,-0.462743
2,-0.42222,0.8,0.2,0
2,-0.379037,0.8,0.4,0.316029
2,-0.351525,0.8,0.6,0.542446
2,-0.30373,0.8,0.8,0.961597
2,-0.274997,0.8,1,0.50556
2,-0.252796,1,-1,-1.335777
2,-0.569393,1,-0.8,-1.046263
2,-0.543547,1,-0.6,-0.991349
2,-0.512514,1,-0.4,-0.922213
2,-0.486151,1,-0.2,-0.93408
2,-0.463705,1,0,-0.46538
2,-0.423575,1,0.2,0
2,-0.382253,1,0.4,0.312614
2,-0.351725,1,0.6,0.999239
2,-0.312617,1,0.8,0.981411
2,-0.287633,1,1,0.99915
2,0,-1,-1,0
2,-0.274722,-1,-0.8,-0.430581
2,-0.308454,-1,-0.6,-0.44659
2,-0.323309,-1,-0.4,-0.428403
2,-0.332617,-1,-0.2,-0.386313
2,-0.337744,-1,0,-0.339308
2,-0.340852,-1,0.2,-0.368852
2,-0.359294,-1,0.4,0
2,-0.354853,-1,0.6,-0.36236
2,-0.387399,-1,0.8,0
2,-0.365749,-1,1,0
2,-0.375633,-0.8,-1,-0.603956
2,-0.321184,-0.8,-0.8,-0.290245
2,-0.275314,-0.8,-0.6,-0.382228
2,-0.315561,-0.8,-0.4,-0.426632
2,-0.337059,-0.8,-0.2,-0.393731
2,-0.338495,-0.8,0,-0.335674
2,-0.343218,-0.8,0.2,-0.294857
2,-0.349381,-0.8,0.4,0
2,-0.352327,-0.8,0.6,0
2,-0.352956,-0.8,0.8,-0.446602
2,-0.410331,-0.8,1,0
2,-0.394518,-0.6,-1,-0.605037
2,-0.31186,-0.6,-0.8,-0.506552
2,-0.322589,-0.6,-0.6,-0.489121
2,-0.334331,-0.6,-0.4,-0.44931
2,-0.339331,-0.6,-0.2,-0.390534
2,-0.335543,-0.6,0,-0.33634
2,-0.340935,-0.6,0.2,0
2,-0.341611,-0.6,0.4,0
2,-0.352452,-0.6,0.6,0
2,-0.334302,-0.6,0.8,0
2,-0.343331,-0.6,1,0
2,-0.364361,-0.4,-1,-0.631062
2,-0.373098,-0.4,-0.8,-0.622083
2,-0.359522,-0.4,-0.6,-0.559652
2,-0.334885,-0.4,-0.4,-0.47572
2,-0.348095,-0.4,-0.2,-0.421918
2,-0.343314,-0.4,0,-0.343764
2,-0.34204,-0.4,0.2,0
2,-0.34296,-0.4,0.4,0
2,-0.339659,-0.4,0.6,0
2,-0.338106,-0.4,0.8,0
2,-0.345142,-0.4,1,0
2,-0.339757,-0.2,-1,-0.890581
2,-0.355951,-0.2,-0.8,-0.775883
2,-0.369923,-0.2,-0.6,-0.677724
2,-0.36578,-0.2,-0.4,-0.574093
2,-0.360204,-0.2,-0.2,-0.487107
2,-0.346957,-0.2,0,-0.34853
2,-0.340004,-0.2,0.2,0
2,-0.334242,-0.2,0.4,0
2,-0.332578,-0.2,0.6,0
2,-0.322336,-0.2,0.8,0
2,-0.318016,-0.2,1,0.328803
2,-0.312188,0,-1,-0.942341
2,-0.417362,0,-0.8,-0.912685
2,-0.401295,0,-0.6,-0.993062
2,-0.384387,0,-0.4,-0.864393
2,-0.370536,0,-0.2,-0.722827
2,-0.358863,0,0,-0.358837
2,-0.341721,0,0.2,0
2,-0.324137,0,0.4,0
2,-0.308187,0,0.6,0.255357
2,-0.291818,0,0.8,0.655133
2,-0.277624,0,1,0.826344
2,-0.269053,0.2,-1,-1.059314
2,-0.462133,0.2,-0.8,-1.031234
2,-0.44082,0.2,-0.6,-1.025961
2,-0.420848,0.2,-0.4,-0.888174
2,-0.395923,0.2,-0.2,-0.659942
2,-0.370004,0.2,0,-0.368244
2,-0.345424,0.2,0.2,0
2,-0.314413,0.2,0.4,0.353674
2,-0.286374,0.2,0.6,0.648136
2,-0.266064,0.2,0.8,0.808397
2,-0.239979,0.2,1,1.014813
2,0,0.4,-1,-1.264303
2,-0.489985,0.4,-0.8,-1.18003
2,-0.470178,0.4,-0.6,-1.023375
2,-0.439301,0.4,-0.4,-0.999212
2,-0.41456,0.4,-0.2,-0.783117
2,-0.382077,0.4,0,-0.382652
2,-0.34233,0.4,0.2,0
2,-0.301077,0.4,0.4,0.799242
2,-0.263905,0.4,0.6,0.854162
2,-0.240458,0.4,0.8,0.992108
2,0,0.4,1,1.021468
2,0,0.6,-1,-1.459765
2,-0.499148,0.6,-0.8,-1.300928
2,-0.476324,0.6,-0.6,-1.081666
2,-0.447605,0.6,-0.4,-0.99833
2,-0.419935,0.6,-0.2,-0.795458
2,-0.3872,0.6,0,-0.395278
2,-0.335513,0.6,0.2,0
2,-0.282492,0.6,0.4,0.646215
2,-0.262119,0.6,0.6,0.999086
2,0,0.6,0.8,0.998042
2,0,0.6,1,0.996055
2,0,0.8,-1,-0.902847
2,-0.509752,0.8,-0.8,-1.467023
2,-0.475037,0.8,-0.6,-1.014897
2,-0.45665,0.8,-0.4,-0.912908
2,-0.412215,0.8,-0.2,-0.697726
2,-0.381621,0.8,0,-0.383524
2,-0.342605,0.8,0.2,0
2,-0.298343,0.8,0.4,0.454766
2,-0.268846,0.8,0.6,0.897836
2,0,0.8,0.8,1.270934
2,0,0.8,1,1.0698
2,0,1,-1,-1.00887
2,-0.489761,1,-0.8,-0.999042
2,-0.461227,1,-0.6,-1.055257
2,-0.446008,1,-0.4,-0.910215
2,-0.407715,1,-0.2,-0.652381
2,-0.379647,1,0,-0.381334
2,-0.341101,1,0.2,0.339699
2,-0.294126,1,0.4,0.609296
2,-0.263623,1,0.6,0.535903
2,-0.244694,1,0.8,0.673136
2,-0.217413,1,1,0.992712
2,0,-1,-1,-0.368884
2,-0.269516,-1,-0.8,-0.483188
2,-0.246269,-1,-0.6,-0.389748
2,-0.238234,-1,-0.4,-0.353278
2,-0.26441,-1,-0.2,-0.302003
2,-0.250176,-1,0,0
2,-0.257441,-1,0.2,0
2,-0.262359,-1,0.4,0
2,-0.262634,-1,0.6,0
2,-0.266139,-1,0.8,0
2,-0.285107,-1,1,0
2,-0.25453,-0.8,-1,-0.503147
2,-0.241177,-0.8,-0.8,-0.447302
2,-0.241491,-0.8,-0.6,-0.406515
2,-0.246131,-0.8,-0.4,0
2,0,-0.8,-0.2,0
2,-0.253685,-0.8,0,0
2,-0.257281,-0.8,0.2,0
2,-0.259059,-0.8,0.4,0
2,-0.285106,-0.8,0.6,0
2,-0.274506,-0.8,0.8,0
2,-0.295375,-0.8,1,0
2,-0.302603,-0.6,-1,0
2,0,-0.6,-0.8,0
2,0,-0.6,-0.6,0
2,0,-0.6,-0.4,0
2,0,-0.6,-0.2,0
2,-0.242717,-0.6,0,0
2,-0.256729,-0.6,0.2,0
2,-0.260245,-0.6,0.4,0
2,-0.262429,-0.6,0.6,0
2,-0.269604,-0.6,0.8,0
2,-0.277776,-0.6,1,0
2,-0.286694,-0.4,-1,-0.434174
2,0,-0.4,-0.8,-0.450522
2,-0.234369,-0.4,-0.6,-0.457342
2,-0.250043,-0.4,-0.4,-0.405799
2,-0.262189,-0.4,-0.2,-0.340582
2,-0.257717,-0.4,0,0
2,-0.2577,-0.4,0.2,0
2,-0.25772,-0.4,0.4,0
2,-0.253782,-0.4,0.6,0
2,-0.282593,-0.4,0.8,0
2,-0.267517,-0.4,1,0
2,-0.266776,-0.2,-1,-0.800379
2,-0.288642,-0.2,-0.8,-0.810209
2,-0.253577,-0.2,-0.6,-0.65633
2,-0.274572,-0.2,-0.4,-0.514783
2,-0.274012,-0.2,-0.2,-0.395869
2,-0.268871,-0.2,0,0
2,-0.258032,-0.2,0.2,0
2,-0.248614,-0.2,0.4,0
2,-0.234697,-0.2,0.6,0
2,0,-0.2,0.8,0
2,0,-0.2,1,0.474644
2,-0.237177,0,-1,-0.966731
2,-0.337413,0,-0.8,-0.911716
2,-0.324619,0,-0.6,-0.785119
2,-0.308404,0,-0.4,-0.772938
2,-0.292403,0,-0.2,-0.459365
2,-0.275777,0,0,-0.274775
2,-0.257873,0,0.2,0
2,0,0,0.4,0
2,0,0,0.6,0.562892
2,0,0,0.8,0.635434
2,0,0,1,0.724276
2,0,0.2,-1,-0.679944
2,-0.364554,0.2,-0.8,-1.01781
2,-0.362703,0.2,-0.6,-0.92102
2,-0.33044,0.2,-0.4,-0.711775
2,-0.31041,0.2,-0.2,-0.512393
2,-0.285655,0.2,0,-0.285938
2,-0.259008,0.2,0.2,0
2,-0.231771,0.2,0.4,0.251266
2,0,0.2,0.6,0.408917
2,0,0.2,0.8,0.949878
2,0,0.2,1,0.907442
2,0,0.4,-1,-0.991838
2,-0.406176,0.4,-0.8,-0.994667
2,-0.379736,0.4,-0.6,-1.016081
2,-0.360503,0.4,-0.4,-0.851402
2,-0.325294,0.4,-0.2,-0.586211
2,-0.294944,0.4,0,-0.295411
2,-0.256287,0.4,0.2,0.275635
2,0,0.4,0.4,0.574053
2,0,0.4,0.6,0.664771
2,0,0.4,0.8,0.79759
2,0,0.4,1,0.788339
2,0,0.6,-1,-1.373444
2,-0.420146,0.6,-0.8,-1.242411
2,-0.397542,0.6,-0.6,-1.058871
2,-0.371296,0.6,-0.4,-0.986074
2,-0.338403,0.6,-0.2,-0.72636
2,-0.315362,0.6,0,-0.327162
2,-0.27151,0.6,0.2,0.176636
2,0,0.6,0.4,0.681654
2,0,0.6,0.6,0.998297
2,0,0.6,0.8,0.997298
2,0,0.6,1,1.019334
2,0,0.8,-1,-0.881381
2,-0.430375,0.8,-0.8,-1.41609
2,-0.394193,0.8,-0.6,-0.996017
2,-0.375872,0.8,-0.4,-0.844475
2,-0.328786,0.8,-0.2,-0.573651
2,-0.297981,0.8,0,-0.299648
2,-0.255984,0.8,0.2,0.315041
2,0,0.8,0.4,0.632356
2,0,0.8,0.6,0.436474
2,0,0.8,0.8,0.831633
2,0,0.8,1,0.998518
2,0,1,-1,-1.352999
2,-0.417973,1,-0.8,-1.140001
2,-0.392884,1,-0.6,-0.999194
2,-0.362232,1,-0.4,-0.646314
2,-0.323552,1,-0.2,-0.769309
2,-0.304505,1,0,-0.306415
2,-0.260033,1,0.2,0
2,0,1,0.4,0.460266
2,0,1,0.6,0.970683
2,0,1,0.8,0.930936
2,0,1,1,0.939393
2,0,-1,-1,0
2,0,-1,-0.8,-0.367198
2,0,-1,-0.6,0
2,0,-1,-0.4,0
2,0,-1,-0.2,0
2,0,-1,0,0
2,0,-1,0.2,0
2,0,-1,0.4,0
2,0,-1,0.6,0
2,0,-1,0.8,0
2,0,-1,1,0
2,-0.257235,-0.8,-1,-0.463449
2,0,-0.8,-0.8,-0.364312
2,0,-0.8,-0.6,-0.340494
2,0,-0.8,-0.4,0
2,0,-0.8,-0.2,0
2,0,-0.8,0,0
2,0,-0.8,0.2,0
2,0,-0.8,0.4,0
2,0,-0.8,0.6,-0.295079
2,-0.230014,-0.8,0.8,0
2,-0.230706,-0.8,1,0
2,-0.237105,-0.6,-1,-0.363037
2,0,-0.6,-0.8,0
2,0,-0.6,-0.6,0
2,0,-0.6,-0.4,0
2,0,-0.6,-0.2,0
2,0,-0.6,0,0
2,0,-0.6,0.2,0
2,0,-0.6,0.4,0
2,0,-0.6,0.6,0
2,0,-0.6,0.8,0
2,0,-0.6,1,0
2,0,-0.4,-1,-0.540764
2,0,-0.4,-0.8,-0.465106
2,0,-0.4,-0.6,-0.406857
2,0,-0.4,-0.4,-0.297778
2,0,-0.4,-0.2,0
2,0,-0.4,0,0
2,0,-0.4,0.2,0
2,0,-0.4,0.4,0
2,0,-0.4,0.6,0
2,0,-0.4,0.8,0
2,0,-0.4,1,0
2,0,-0.2,-1,-0.585355
2,0,-0.2,-0.8,-0.628472
2,0,-0.2,-0.6,-0.638858
2,0,-0.2,-0.4,-0.472824
2,0,-0.2,-0.2,0
2,0,-0.2,0,0
2,0,-0.2,0.2,0
2,0,-0.2,0.4,0
2,0,-0.2,0.6,0
2,0,-0.2,0.8,0
2,0,-0.2,1,0.363309
2,0,0,-1,-0.859161
2,-0.252735,0,-0.8,-0.960362
2,-0.237426,0,-0.6,-0.846178
2,0,0,-0.4,-0.65996
2,0,0,-0.2,-0.437642
2,0,0,0,0
2,0,0,0.2,0
2,0,0,0.4,0.273544
2,0,0,0.6,0.225663
2,0,0,0.8,0.912103
2,0,0,1,0.799326
2,0,0.2,-1,-0.915962
2,-0.294561,0.2,-0.8,-0.931923
2,-0.270612,0.2,-0.6,-0.812256
2,-0.245947,0.2,-0.4,-0.655519
2,0,0.2,-0.2,-0.447065
2,0,0.2,0,-0.201855
2,0,0.2,0.2,0.207669
2,0,0.2,0.4,0.391678
2,0,0.2,0.6,0.593349
2,0,0.2,0.8,0.734583
2,0,0.2,1,1.021542
2,0,0.4,-1,-1.008991
2,-0.336242,0.4,-0.8,-0.992041
2,-0.297078,0.4,-0.6,-0.898363
2,-0.26706,0.4,-0.4,-0.96036
2,-0.248976,0.4,-0.2,-0.548145
2,0,0.4,0,-0.212514
2,0,0.4,0.2,0.151815
2,0,0.4,0.4,0.781986
2,0,0.4,0.6,0.819515
2,0,0.4,0.8,0.954736
2,0,0.4,1,0.999114
2,0,0.6,-1,-0.998735
2,-0.34258,0.6,-0.8,-0.99861
2,-0.311942,0.6,-0.6,-0.935526
2,-0.280487,0.6,-0.4,-0.79333
2,0,0.6,-0.2,-0.795084
2,0,0.6,0,-0.225653
2,0,0.6,0.2,0.140832
2,0,0.6,0.4,0.446261
2,0,0.6,0.6,0.984297
2,0,0.6,0.8,0.951434
2,0,0.6,1,0.969285
2,0,0.8,-1,-0.991622
2,-0.358034,0.8,-0.8,-1.04534
2,-0.330726,0.8,-0.6,-1.192739
2,-0.295363,0.8,-0.4,-0.932912
2,-0.250312,0.8,-0.2,-0.640796
2,0,0.8,0,-0.218993
2,0,0.8,0.2,0
2,0,0.8,0.4,0.846437
2,0,0.8,0.6,0.998956
2,0,0.8,0.8,1.102578
2,0,0.8,1,1.328389
2,0,1,-1,-1.59037
2,-0.345383,1,-0.8,-1.270904
2,-0.313913,1,-0.6,-1.011792
2,-0.28268,1,-0.4,-0.902384
2,-0.249026,1,-0.2,-0.87246
2,-0.233841,1,0,-0.236121
2,0,1,0.2,0.355042
2,0,1,0.4,0.74632
2,0,1,0.6,0.933574
2,0,1,0.8,0.995526
2,0,1,1,0.993325
2,0,-1,-1,0
2,0,-1,-0.8,0
2,0,-1,-0.6,0
2,0,-1,-0.4,0
2,0,-1,-0.2,0
2,0,-1,0,0
2,0,-1,0.2,0
2,0,-1,0.4,0
2,0,-1,0.6,0
2,0,-1,0.8,0
2,0,-1,1,0
2,0,-0.8,-1,0
2,0,-0.8,-0.8,0
2,0,-0.8,-0.6,0
2,0,-0.8,-0.4,0
2,0,-0.8,-0.2,0
